subclass,skill_group,skill,skill_level,skill_number,branches_from
House.Servant,Perception,Hunt (city),,0,
House.Servant,Perception,Hunt (wilderness),,0,
House.Servant,Perception,Listen (city),advanced,3,
House.Servant,Perception,Listen (wilderness),,0,
House.Servant,Perception,Peek,,0,
House.Servant,Perception,Scan,master,4,
House.Servant,Perception,Search,,0,
House.Servant,Perception,Watch,advanced,3,
House.Servant,Perk,Alcohol Tolerance Perk,,0,
House.Servant,Perk,Better Movement Regeneration,,0,
House.Servant,Perk,City Forage,,0,
House.Servant,Perk,City Hunt,,0,
House.Servant,Perk,City Stealth,x,1,
House.Servant,Perk,Customcraft,,0,
House.Servant,Perk,Hitch 2 Mounts,,0,
House.Servant,Perk,Learn Languages Perk,,0,
House.Servant,Perk,Learn Ride Faster,,0,
House.Servant,Perk,Pain Tolerance Perk,,0,
House.Servant,Perk,Tame Mounts,,0,
House.Servant,Perk,Wilderness Forage,,0,
House.Servant,Perk,Wilderness Hunt,,0,
House.Servant,Perk,Wilderness Quit,,0,
House.Servant,Perk,Wilderness Stealth,,0,
House.Servant,Stealth,Climb,,0,
House.Servant,Stealth,Hide (city),advanced,3,
House.Servant,Stealth,Hide (wilderness),,0,
House.Servant,Stealth,Sneak (city),,0,
House.Servant,Stealth,Sneak (wilderness),,0,
House.Servant,Weapon,Bludgeoning Weapons,,0,
House.Servant,Weapon,Chopping Weapons,,0,
House.Servant,Weapon,Piercing Weapons,,0,
House.Servant,Weapon,Slashing Weapons,,0,
Linguist,Barter,Haggle,,0,
Linguist,Barter,Value,,0,
Linguist,Combat,Archery,,0,
Linguist,Combat,Backstab,,0,
Linguist,Combat,Bash,,0,
Linguist,Combat,Blind Fighting,,0,
Linguist,Combat,Blowgun Use,,0,
Linguist,Combat,Charge,,0,
Linguist,Combat,Crossbow Use,,0,
Linguist,Combat,Disarm,,0,
Linguist,Combat,Dual Wield,,0,
Linguist,Combat,Flee,,0,
Linguist,Combat,Guarding,,0,
Linguist,Combat,Hack,,0,
Linguist,Combat,Kick,,0,
Linguist,Combat,Parry,,0,
Linguist,Combat,Rescue,,0,
Linguist,Combat,Riposte,,0,
Linguist,Combat,Sap,,0,
Linguist,Combat,Shield Use,,0,
Linguist,Combat,Sling Use,,0,
Linguist,Combat,Subdue,,0,
Linguist,Combat,Threaten,,0,
Linguist,Combat,Throw,,0,
Linguist,Combat,Two Handed,,0,
Linguist,Craft,Armor Making,,0,
Linguist,Craft,Armor Repair,,0,
Linguist,Craft,Axe Making,,0,
Linguist,Craft,Bandage Making,,0,
Linguist,Craft,Basketweaving,,0,
Linguist,Craft,Bow Making,,0,
Linguist,Craft,Brew,,0,
Linguist,Craft,Clayworking,,0,
Linguist,Craft,Clothworking,,0,
Linguist,Craft,Club Making,,0,
Linguist,Craft,Cooking,,0,
Linguist,Craft,Dyeing,,0,
Linguist,Craft,Feather Working,,0,
Linguist,Craft,Fletchery,,0,
Linguist,Craft,Floristry,,0,
Linguist,Craft,Instrument Making,,0,
Linguist,Craft,Jewelry Making,,0,
Linguist,Craft,Knife Making,,0,
Linguist,Craft,Leatherworking,,0,
Linguist,Craft,Lumberjacking,,0,
Linguist,Craft,Pick Making,,0,
Linguist,Craft,Spear Making,,0,
Linguist,Craft,Stonecrafting,,0,
Linguist,Craft,Sword Making,,0,
Linguist,Craft,Tanning,,0,
Linguist,Craft,Tent Making,,0,
Linguist,Craft,Tool Making,,0,
Linguist,Craft,Wagon Making,,0,
Linguist,Craft,Woodworking,,0,
Linguist,Language,Allundean,master,4,
Linguist,Language,Bendune,novice,NA,
Linguist,Language,Cavilish,,0,
Linguist,Language,Mirukkium,master,4,
Linguist,Language,Tribal Accent,,0,
Linguist,Manipulation,Bandage,,0,
Linguist,Manipulation,Pick,,0,
Linguist,Manipulation,Pilot,,0,
Linguist,Manipulation,Poisoning,,0,
Linguist,Manipulation,Ride,,0,
Linguist,Manipulation,Skinning,,0,
Linguist,Manipulation,Sleight of Hand,,0,
Linguist,Manipulation,Steal,,0,
Linguist,Perception,Direction Sense,,0,
Linguist,Perception,Forage,,0,
Linguist,Perception,Hunt (city),,0,
Linguist,Perception,Hunt (wilderness),,0,
Linguist,Perception,Listen (city),,0,
Linguist,Perception,Listen (wilderness),,0,
Linguist,Perception,Peek,,0,
Linguist,Perception,Scan,,0,
Linguist,Perception,Search,,0,
Linguist,Perception,Watch,,0,
Linguist,Perk,Alcohol Tolerance Perk,,0,
Linguist,Perk,Better Movement Regeneration,,0,
Linguist,Perk,City Forage,,0,
Linguist,Perk,City Hunt,,0,
Linguist,Perk,City Stealth,,0,
Linguist,Perk,Customcraft,,0,
Linguist,Perk,Hitch 2 Mounts,,0,
Linguist,Perk,Learn Languages Perk,x,1,
Linguist,Perk,Learn Ride Faster,,0,
Linguist,Perk,Pain Tolerance Perk,,0,
Linguist,Perk,Tame Mounts,,0,
Linguist,Perk,Wilderness Forage,,0,
Linguist,Perk,Wilderness Hunt,,0,
Linguist,Perk,Wilderness Quit,,0,
Linguist,Perk,Wilderness Stealth,,0,
Linguist,Stealth,Climb,,0,
Linguist,Stealth,Hide (city),,0,
Linguist,Stealth,Hide (wilderness),,0,
Linguist,Stealth,Sneak (city),,0,
Linguist,Stealth,Sneak (wilderness),,0,
Linguist,Weapon,Bludgeoning Weapons,,0,
Linguist,Weapon,Chopping Weapons,,0,
Linguist,Weapon,Piercing Weapons,,0,
Linguist,Weapon,Slashing Weapons,,0,
Master.Trader,Barter,Haggle,master,4,
Master.Trader,Barter,Value,master,4,
Master.Trader,Combat,Archery,,0,
Master.Trader,Combat,Backstab,,0,
Master.Trader,Combat,Bash,,0,
Master.Trader,Combat,Blind Fighting,,0,
Master.Trader,Combat,Blowgun Use,,0,
Master.Trader,Combat,Charge,,0,
Master.Trader,Combat,Crossbow Use,,0,
Master.Trader,Combat,Disarm,,0,
Master.Trader,Combat,Dual Wield,,0,
Master.Trader,Combat,Flee,,0,
Master.Trader,Combat,Guarding,,0,
Master.Trader,Combat,Hack,,0,
Master.Trader,Combat,Kick,,0,
Master.Trader,Combat,Parry,,0,
Master.Trader,Combat,Rescue,,0,
Master.Trader,Combat,Riposte,,0,
Master.Trader,Combat,Sap,,0,
Master.Trader,Combat,Shield Use,,0,
Master.Trader,Combat,Sling Use,,0,
Master.Trader,Combat,Subdue,,0,
Master.Trader,Combat,Threaten,,0,
Master.Trader,Combat,Throw,,0,
Master.Trader,Combat,Two Handed,,0,
Master.Trader,Craft,Armor Making,,0,
Master.Trader,Craft,Armor Repair,,0,
Master.Trader,Craft,Axe Making,,0,
Master.Trader,Craft,Bandage Making,,0,
Master.Trader,Craft,Basketweaving,,0,
Master.Trader,Craft,Bow Making,,0,
Master.Trader,Craft,Brew,,0,
Master.Trader,Craft,Clayworking,,0,
Master.Trader,Craft,Clothworking,,0,
Master.Trader,Craft,Club Making,,0,
Master.Trader,Craft,Cooking,,0,
Master.Trader,Craft,Dyeing,,0,
Master.Trader,Craft,Feather Working,,0,
Master.Trader,Craft,Fletchery,,0,
Master.Trader,Craft,Floristry,,0,
Master.Trader,Craft,Instrument Making,,0,
Master.Trader,Craft,Jewelry Making,,0,
Master.Trader,Craft,Knife Making,,0,
Master.Trader,Craft,Leatherworking,,0,
Master.Trader,Craft,Lumberjacking,,0,
Master.Trader,Craft,Pick Making,,0,
Master.Trader,Craft,Spear Making,,0,
Master.Trader,Craft,Stonecrafting,,0,
Master.Trader,Craft,Sword Making,,0,
Master.Trader,Craft,Tanning,,0,
Master.Trader,Craft,Tent Making,,0,
Master.Trader,Craft,Tool Making,,0,
Master.Trader,Craft,Wagon Making,,0,
Master.Trader,Craft,Woodworking,,0,
Master.Trader,Language,Allundean,,0,
Master.Trader,Language,Bendune,,0,
Master.Trader,Language,Cavilish,master,4,
Master.Trader,Language,Mirukkium,,0,
Master.Trader,Language,Tribal Accent,,0,
Master.Trader,Manipulation,Bandage,,0,
Master.Trader,Manipulation,Pick,,0,
Master.Trader,Manipulation,Pilot,advanced,3,
Master.Trader,Manipulation,Poisoning,,0,
Master.Trader,Manipulation,Ride,advanced,3,
Master.Trader,Manipulation,Skinning,,0,
Master.Trader,Manipulation,Sleight of Hand,,0,
Master.Trader,Manipulation,Steal,,0,
Master.Trader,Perception,Direction Sense,advanced,3,
Master.Trader,Perception,Forage,,0,
Master.Trader,Perception,Hunt (city),,0,
Master.Trader,Perception,Hunt (wilderness),,0,
Master.Trader,Perception,Listen (city),master,4,
Master.Trader,Perception,Listen (wilderness),master,4,
Master.Trader,Perception,Peek,,0,
Master.Trader,Perception,Scan,,0,
Master.Trader,Perception,Search,,0,
Master.Trader,Perception,Watch,,0,
Master.Trader,Perk,Alcohol Tolerance Perk,,0,
Master.Trader,Perk,Better Movement Regeneration,,0,
Master.Trader,Perk,City Forage,,0,
Master.Trader,Perk,City Hunt,,0,
Master.Trader,Perk,City Stealth,,0,
Master.Trader,Perk,Customcraft,,0,
Master.Trader,Perk,Hitch 2 Mounts,x,1,
Master.Trader,Perk,Learn Languages Perk,,0,
Master.Trader,Perk,Learn Ride Faster,,0,
Master.Trader,Perk,Pain Tolerance Perk,,0,
Master.Trader,Perk,Tame Mounts,,0,
Master.Trader,Perk,Wilderness Forage,,0,
Master.Trader,Perk,Wilderness Hunt,,0,
Master.Trader,Perk,Wilderness Quit,,0,
Master.Trader,Perk,Wilderness Stealth,,0,
Master.Trader,Stealth,Climb,,0,
Master.Trader,Stealth,Hide (city),,0,
Master.Trader,Stealth,Hide (wilderness),,0,
Master.Trader,Stealth,Sneak (city),,0,
Master.Trader,Stealth,Sneak (wilderness),,0,
Master.Trader,Weapon,Bludgeoning Weapons,,0,
Master.Trader,Weapon,Chopping Weapons,,0,
Master.Trader,Weapon,Piercing Weapons,,0,
Master.Trader,Weapon,Slashing Weapons,,0,
Nomad,Barter,Haggle,advanced,3,
Nomad,Barter,Value,,0,
Nomad,Combat,Archery,,0,
Nomad,Combat,Backstab,,0,
Nomad,Combat,Bash,,0,
Nomad,Combat,Blind Fighting,,0,
Nomad,Combat,Blowgun Use,,0,
Nomad,Combat,Charge,,0,
Nomad,Combat,Crossbow Use,,0,
Nomad,Combat,Disarm,,0,
Nomad,Combat,Dual Wield,,0,
Nomad,Combat,Flee,,0,
Nomad,Combat,Guarding,,0,
Nomad,Combat,Hack,,0,
Nomad,Combat,Kick,,0,
Nomad,Combat,Parry,,0,
Nomad,Combat,Rescue,,0,
Nomad,Combat,Riposte,,0,
Nomad,Combat,Sap,,0,
Nomad,Combat,Shield Use,,0,
Nomad,Combat,Sling Use,,0,
Nomad,Combat,Subdue,,0,
Nomad,Combat,Threaten,,0,
Nomad,Combat,Throw,,0,
Nomad,Combat,Two Handed,,0,
Nomad,Craft,Armor Making,,0,
Nomad,Craft,Armor Repair,,0,
Nomad,Craft,Axe Making,,0,
Nomad,Craft,Bandage Making,,0,
Nomad,Craft,Basketweaving,,0,
Nomad,Craft,Bow Making,,0,
Nomad,Craft,Brew,,0,
Nomad,Craft,Clayworking,,0,
Nomad,Craft,Clothworking,,0,
Nomad,Craft,Club Making,,0,
Nomad,Craft,Cooking,,0,
Nomad,Craft,Dyeing,,0,
Nomad,Craft,Feather Working,,0,
Nomad,Craft,Fletchery,,0,
Nomad,Craft,Floristry,,0,
Nomad,Craft,Instrument Making,,0,
Nomad,Craft,Jewelry Making,,0,
Nomad,Craft,Knife Making,,0,
Nomad,Craft,Leatherworking,,0,
Nomad,Craft,Lumberjacking,,0,
Nomad,Craft,Pick Making,,0,
Nomad,Craft,Spear Making,advanced,3,
Nomad,Craft,Stonecrafting,,0,
Nomad,Craft,Sword Making,,0,
Nomad,Craft,Tanning,,0,
Nomad,Craft,Tent Making,,0,
Nomad,Craft,Tool Making,,0,
Nomad,Craft,Wagon Making,,0,
Nomad,Craft,Woodworking,,0,
Nomad,Language,Allundean,,0,
Nomad,Language,Bendune,master,4,
Nomad,Language,Cavilish,,0,
Nomad,Language,Mirukkium,,0,
Nomad,Language,Tribal Accent,master,4,
Nomad,Manipulation,Bandage,,0,
Nomad,Manipulation,Pick,,0,
Nomad,Manipulation,Pilot,,0,
Nomad,Manipulation,Poisoning,,0,
Nomad,Manipulation,Ride,master,4,
Nomad,Manipulation,Skinning,journeyman,2,
Nomad,Manipulation,Sleight of Hand,,0,
Nomad,Manipulation,Steal,,0,
Nomad,Perception,Direction Sense,advanced,3,
Nomad,Perception,Forage,,0,
Nomad,Perception,Hunt (city),,0,
Nomad,Perception,Hunt (wilderness),,0,
Nomad,Perception,Listen (city),,0,
Nomad,Perception,Listen (wilderness),,0,
Nomad,Perception,Peek,,0,
Nomad,Perception,Scan,,0,
Nomad,Perception,Search,,0,
Nomad,Perception,Watch,,0,
Nomad,Perk,Alcohol Tolerance Perk,,0,
Nomad,Perk,Better Movement Regeneration,,0,
Nomad,Perk,City Forage,,0,
Nomad,Perk,City Hunt,,0,
Nomad,Perk,City Stealth,,0,
Nomad,Perk,Customcraft,,0,
Nomad,Perk,Hitch 2 Mounts,x,1,
Nomad,Perk,Learn Languages Perk,,0,
Nomad,Perk,Learn Ride Faster,,0,
Nomad,Perk,Pain Tolerance Perk,,0,
Nomad,Perk,Tame Mounts,,0,
Nomad,Perk,Wilderness Forage,,0,
Nomad,Perk,Wilderness Hunt,,0,
Nomad,Perk,Wilderness Quit,x,1,
Nomad,Perk,Wilderness Stealth,,0,
Nomad,Stealth,Climb,,0,
Nomad,Stealth,Hide (city),,0,
Nomad,Stealth,Hide (wilderness),,0,
Nomad,Stealth,Sneak (city),,0,
Nomad,Stealth,Sneak (wilderness),,0,
Nomad,Weapon,Bludgeoning Weapons,,0,
Nomad,Weapon,Chopping Weapons,,0,
Nomad,Weapon,Piercing Weapons,,0,
Nomad,Weapon,Slashing Weapons,,0,
Wastelander,Barter,Haggle,,0,
Wastelander,Barter,Value,,0,
Wastelander,Combat,Archery,,0,
Wastelander,Combat,Backstab,,0,
Wastelander,Combat,Bash,,0,
Wastelander,Combat,Blind Fighting,,0,
Wastelander,Combat,Blowgun Use,,0,
Wastelander,Combat,Charge,,0,
Wastelander,Combat,Crossbow Use,,0,
Wastelander,Combat,Disarm,,0,
Wastelander,Combat,Dual Wield,,0,
Wastelander,Combat,Flee,,0,
Wastelander,Combat,Guarding,,0,
Wastelander,Combat,Hack,,0,
Wastelander,Combat,Kick,,0,
Wastelander,Combat,Parry,,0,
Wastelander,Combat,Rescue,,0,
Wastelander,Combat,Riposte,,0,
Wastelander,Combat,Sap,,0,
Wastelander,Combat,Shield Use,,0,
Wastelander,Combat,Sling Use,,0,
Wastelander,Combat,Subdue,,0,
Wastelander,Combat,Threaten,,0,
Wastelander,Combat,Throw,,0,
Wastelander,Combat,Two Handed,,0,
Wastelander,Craft,Armor Making,,0,
Wastelander,Craft,Armor Repair,,0,
Wastelander,Craft,Axe Making,,0,
Wastelander,Craft,Bandage Making,,0,
Wastelander,Craft,Basketweaving,,0,
Wastelander,Craft,Bow Making,,0,
Wastelander,Craft,Brew,,0,
Wastelander,Craft,Clayworking,,0,
Wastelander,Craft,Clothworking,,0,
Wastelander,Craft,Club Making,,0,
Wastelander,Craft,Cooking,,0,
Wastelander,Craft,Dyeing,,0,
Wastelander,Craft,Feather Working,,0,
Wastelander,Craft,Fletchery,,0,
Wastelander,Craft,Floristry,,0,
Wastelander,Craft,Instrument Making,,0,
Wastelander,Craft,Jewelry Making,,0,
Wastelander,Craft,Knife Making,,0,
Wastelander,Craft,Leatherworking,,0,
Wastelander,Craft,Lumberjacking,,0,
Wastelander,Craft,Pick Making,,0,
Wastelander,Craft,Spear Making,,0,
Wastelander,Craft,Stonecrafting,,0,
Wastelander,Craft,Sword Making,,0,
Wastelander,Craft,Tanning,,0,
Wastelander,Craft,Tent Making,,0,
Wastelander,Craft,Tool Making,,0,
Wastelander,Craft,Wagon Making,,0,
Wastelander,Craft,Woodworking,,0,
Wastelander,Language,Allundean,,0,
Wastelander,Language,Bendune,master,4,
Wastelander,Language,Cavilish,,0,
Wastelander,Language,Mirukkium,,0,
Wastelander,Language,Tribal Accent,master,4,
Wastelander,Manipulation,Bandage,,0,
Wastelander,Manipulation,Pick,,0,
Wastelander,Manipulation,Pilot,,0,
Wastelander,Manipulation,Poisoning,,0,
Wastelander,Manipulation,Ride,advanced,3,
Wastelander,Manipulation,Skinning,,0,
Wastelander,Manipulation,Sleight of Hand,,0,
Wastelander,Manipulation,Steal,,0,
Wastelander,Perception,Direction Sense,advanced,3,
Wastelander,Perception,Forage,,0,
Wastelander,Perception,Hunt (city),,0,
Wastelander,Perception,Hunt (wilderness),,0,
Wastelander,Perception,Listen (city),,0,
Wastelander,Perception,Listen (wilderness),,0,
Wastelander,Perception,Peek,,0,
Wastelander,Perception,Scan,master,4,
Wastelander,Perception,Search,advanced,3,
Wastelander,Perception,Watch,,0,
Wastelander,Perk,Alcohol Tolerance Perk,,0,
Wastelander,Perk,Better Movement Regeneration,x,1,
Wastelander,Perk,City Forage,,0,
Wastelander,Perk,City Hunt,,0,
Wastelander,Perk,City Stealth,,0,
Wastelander,Perk,Customcraft,,0,
Wastelander,Perk,Hitch 2 Mounts,,0,
Wastelander,Perk,Learn Languages Perk,,0,
Wastelander,Perk,Learn Ride Faster,,0,
Wastelander,Perk,Pain Tolerance Perk,,0,
Wastelander,Perk,Tame Mounts,,0,
Wastelander,Perk,Wilderness Forage,x,1,
Wastelander,Perk,Wilderness Hunt,,0,
Wastelander,Perk,Wilderness Quit,x,1,
Wastelander,Perk,Wilderness Stealth,,0,
Wastelander,Stealth,Climb,,0,
Wastelander,Stealth,Hide (city),,0,
Wastelander,Stealth,Hide (wilderness),,0,
Wastelander,Stealth,Sneak (city),,0,
Wastelander,Stealth,Sneak (wilderness),,0,
Wastelander,Weapon,Bludgeoning Weapons,,0,
Wastelander,Weapon,Chopping Weapons,,0,
Wastelander,Weapon,Piercing Weapons,,0,
Wastelander,Weapon,Slashing Weapons,,0,
Armormaker,Barter,Haggle,advanced,3,
Armormaker,Barter,Value,advanced,3,
Armormaker,Combat,Archery,,0,
Armormaker,Combat,Backstab,,0,
Armormaker,Combat,Bash,,0,
Armormaker,Combat,Blind Fighting,,0,
Armormaker,Combat,Blowgun Use,,0,
Armormaker,Combat,Charge,,0,
Armormaker,Combat,Crossbow Use,,0,
Armormaker,Combat,Disarm,,0,
Armormaker,Combat,Dual Wield,,0,
Armormaker,Combat,Flee,,0,
Armormaker,Combat,Guarding,,0,
Armormaker,Combat,Hack,,0,
Armormaker,Combat,Kick,,0,
Armormaker,Combat,Parry,,0,
Armormaker,Combat,Rescue,,0,
Armormaker,Combat,Riposte,,0,
Armormaker,Combat,Sap,,0,
Armormaker,Combat,Shield Use,,0,
Armormaker,Combat,Sling Use,,0,
Armormaker,Combat,Subdue,,0,
Armormaker,Combat,Threaten,,0,
Armormaker,Combat,Throw,,0,
Armormaker,Combat,Two Handed,,0,
Armormaker,Craft,Armor Making,master,4,
Armormaker,Craft,Armor Repair,master,4,
Armormaker,Craft,Axe Making,,0,
Armormaker,Craft,Bandage Making,,0,
Armormaker,Craft,Basketweaving,,0,
Armormaker,Craft,Bow Making,,0,
Armormaker,Craft,Brew,,0,
Armormaker,Craft,Clayworking,,0,
Armormaker,Craft,Clothworking,,0,
Armormaker,Craft,Club Making,,0,
Armormaker,Craft,Cooking,,0,
Armormaker,Craft,Dyeing,advanced,3,
Armormaker,Craft,Feather Working,,0,
Armormaker,Craft,Fletchery,,0,
Armormaker,Craft,Floristry,,0,
Armormaker,Craft,Instrument Making,,0,
Armormaker,Craft,Jewelry Making,,0,
Armormaker,Craft,Knife Making,,0,
Armormaker,Craft,Leatherworking,master,4,
Armormaker,Craft,Lumberjacking,,0,
Armormaker,Craft,Pick Making,,0,
Armormaker,Craft,Spear Making,,0,
Armormaker,Craft,Stonecrafting,,0,
Armormaker,Craft,Sword Making,,0,
Armormaker,Craft,Tanning,master,4,
Armormaker,Craft,Tent Making,,0,
Armormaker,Craft,Tool Making,advanced,3,
Armormaker,Craft,Wagon Making,,0,
Armormaker,Craft,Woodworking,,0,
Armormaker,Language,Allundean,,0,
Armormaker,Language,Bendune,,0,
Armormaker,Language,Cavilish,,0,
Armormaker,Language,Mirukkium,,0,
Armormaker,Language,Tribal Accent,,0,
Armormaker,Manipulation,Bandage,,0,
Armormaker,Manipulation,Pick,,0,
Armormaker,Manipulation,Pilot,,0,
Armormaker,Manipulation,Poisoning,,0,
Armormaker,Manipulation,Ride,,0,
Armormaker,Manipulation,Skinning,,0,
Armormaker,Manipulation,Sleight of Hand,,0,
Armormaker,Manipulation,Steal,,0,
Armormaker,Perception,Direction Sense,,0,
Armormaker,Perception,Forage,,0,
Armormaker,Perception,Hunt (city),,0,
Armormaker,Perception,Hunt (wilderness),,0,
Armormaker,Perception,Listen (city),,0,
Armormaker,Perception,Listen (wilderness),,0,
Armormaker,Perception,Peek,,0,
Armormaker,Perception,Scan,,0,
Armormaker,Perception,Search,,0,
Armormaker,Perception,Watch,,0,
Armormaker,Perk,Alcohol Tolerance Perk,,0,
Armormaker,Perk,Better Movement Regeneration,,0,
Armormaker,Perk,City Forage,,0,
Armormaker,Perk,City Hunt,,0,
Armormaker,Perk,City Stealth,,0,
Armormaker,Perk,Customcraft,,0,
Armormaker,Perk,Hitch 2 Mounts,,0,
Armormaker,Perk,Learn Languages Perk,,0,
Armormaker,Perk,Learn Ride Faster,,0,
Armormaker,Perk,Pain Tolerance Perk,,0,
Armormaker,Perk,Tame Mounts,,0,
Armormaker,Perk,Wilderness Forage,,0,
Armormaker,Perk,Wilderness Hunt,,0,
Armormaker,Perk,Wilderness Quit,,0,
Armormaker,Perk,Wilderness Stealth,,0,
Armormaker,Stealth,Climb,,0,
Armormaker,Stealth,Hide (city),,0,
Armormaker,Stealth,Hide (wilderness),,0,
Armormaker,Stealth,Sneak (city),,0,
Armormaker,Stealth,Sneak (wilderness),,0,
Armormaker,Weapon,Bludgeoning Weapons,,0,
Armormaker,Weapon,Chopping Weapons,,0,
Armormaker,Weapon,Piercing Weapons,,0,
Armormaker,Weapon,Slashing Weapons,,0,
Crafter,Barter,Haggle,advanced,3,
Crafter,Barter,Value,advanced,3,
Crafter,Combat,Archery,,0,
Crafter,Combat,Backstab,,0,
Crafter,Combat,Bash,,0,
Crafter,Combat,Blind Fighting,,0,
Crafter,Combat,Blowgun Use,,0,
Crafter,Combat,Charge,,0,
Crafter,Combat,Crossbow Use,,0,
Crafter,Combat,Disarm,,0,
Crafter,Combat,Dual Wield,,0,
Crafter,Combat,Flee,,0,
Crafter,Combat,Guarding,,0,
Crafter,Combat,Hack,,0,
Crafter,Combat,Kick,,0,
Crafter,Combat,Parry,,0,
Crafter,Combat,Rescue,,0,
Crafter,Combat,Riposte,,0,
Crafter,Combat,Sap,,0,
Crafter,Combat,Shield Use,,0,
Crafter,Combat,Sling Use,,0,
Crafter,Combat,Subdue,,0,
Crafter,Combat,Threaten,,0,
Crafter,Combat,Throw,,0,
Crafter,Combat,Two Handed,,0,
Crafter,Craft,Armor Making,,0,
Crafter,Craft,Armor Repair,,0,
Crafter,Craft,Axe Making,,0,
Crafter,Craft,Bandage Making,,0,
Crafter,Craft,Basketweaving,master,4,
Crafter,Craft,Bow Making,,0,
Crafter,Craft,Brew,,0,
Crafter,Craft,Clayworking,master,4,
Crafter,Craft,Clothworking,,0,
Crafter,Craft,Club Making,,0,
Crafter,Craft,Cooking,,0,
Crafter,Craft,Dyeing,master,4,
Crafter,Craft,Feather Working,,0,
Crafter,Craft,Fletchery,,0,
Crafter,Craft,Floristry,,0,
Crafter,Craft,Instrument Making,,0,
Crafter,Craft,Jewelry Making,,0,
Crafter,Craft,Knife Making,,0,
Crafter,Craft,Leatherworking,,0,
Crafter,Craft,Lumberjacking,,0,
Crafter,Craft,Pick Making,,0,
Crafter,Craft,Spear Making,,0,
Crafter,Craft,Stonecrafting,master,4,
Crafter,Craft,Sword Making,,0,
Crafter,Craft,Tanning,advanced,3,
Crafter,Craft,Tent Making,,0,
Crafter,Craft,Tool Making,advanced,3,
Crafter,Craft,Wagon Making,,0,
Crafter,Craft,Woodworking,,0,
Crafter,Language,Allundean,,0,
Crafter,Language,Bendune,,0,
Crafter,Language,Cavilish,,0,
Crafter,Language,Mirukkium,,0,
Crafter,Language,Tribal Accent,,0,
Crafter,Manipulation,Bandage,,0,
Crafter,Manipulation,Pick,,0,
Crafter,Manipulation,Pilot,,0,
Crafter,Manipulation,Poisoning,,0,
Crafter,Manipulation,Ride,,0,
Crafter,Manipulation,Skinning,,0,
Crafter,Manipulation,Sleight of Hand,,0,
Crafter,Manipulation,Steal,,0,
Crafter,Perception,Direction Sense,,0,
Crafter,Perception,Forage,advanced,3,
Crafter,Perception,Hunt (city),,0,
Crafter,Perception,Hunt (wilderness),,0,
Crafter,Perception,Listen (city),,0,
Crafter,Perception,Listen (wilderness),,0,
Crafter,Perception,Peek,,0,
Crafter,Perception,Scan,,0,
Crafter,Perception,Search,,0,
Crafter,Perception,Watch,,0,
Crafter,Perk,Alcohol Tolerance Perk,,0,
Crafter,Perk,Better Movement Regeneration,,0,
Crafter,Perk,City Forage,,0,
Crafter,Perk,City Hunt,,0,
Crafter,Perk,City Stealth,,0,
Crafter,Perk,Customcraft,,0,
Crafter,Perk,Hitch 2 Mounts,,0,
Crafter,Perk,Learn Languages Perk,,0,
Crafter,Perk,Learn Ride Faster,,0,
Crafter,Perk,Pain Tolerance Perk,,0,
Crafter,Perk,Tame Mounts,,0,
Crafter,Perk,Wilderness Forage,,0,
Crafter,Perk,Wilderness Hunt,,0,
Crafter,Perk,Wilderness Quit,,0,
Crafter,Perk,Wilderness Stealth,,0,
Crafter,Stealth,Climb,,0,
Crafter,Stealth,Hide (city),,0,
Crafter,Stealth,Hide (wilderness),,0,
Crafter,Stealth,Sneak (city),,0,
Crafter,Stealth,Sneak (wilderness),,0,
Crafter,Weapon,Bludgeoning Weapons,,0,
Crafter,Weapon,Chopping Weapons,,0,
Crafter,Weapon,Piercing Weapons,,0,
Crafter,Weapon,Slashing Weapons,,0,
Custom.Crafter,Barter,Haggle,,0,
Custom.Crafter,Barter,Value,,0,
Custom.Crafter,Combat,Archery,,0,
Custom.Crafter,Combat,Backstab,,0,
Custom.Crafter,Combat,Bash,,0,
Custom.Crafter,Combat,Blind Fighting,,0,
Custom.Crafter,Combat,Blowgun Use,,0,
Custom.Crafter,Combat,Charge,,0,
Custom.Crafter,Combat,Crossbow Use,,0,
Custom.Crafter,Combat,Disarm,,0,
Custom.Crafter,Combat,Dual Wield,,0,
Custom.Crafter,Combat,Flee,,0,
Custom.Crafter,Combat,Guarding,,0,
Custom.Crafter,Combat,Hack,,0,
Custom.Crafter,Combat,Kick,,0,
Custom.Crafter,Combat,Parry,,0,
Custom.Crafter,Combat,Rescue,,0,
Custom.Crafter,Combat,Riposte,,0,
Custom.Crafter,Combat,Sap,,0,
Custom.Crafter,Combat,Shield Use,,0,
Custom.Crafter,Combat,Sling Use,,0,
Custom.Crafter,Combat,Subdue,,0,
Custom.Crafter,Combat,Threaten,,0,
Custom.Crafter,Combat,Throw,,0,
Custom.Crafter,Combat,Two Handed,,0,
Custom.Crafter,Craft,Armor Making,,0,
Custom.Crafter,Craft,Armor Repair,,0,
Custom.Crafter,Craft,Axe Making,,0,
Custom.Crafter,Craft,Bandage Making,,0,
Custom.Crafter,Craft,Basketweaving,,0,
Custom.Crafter,Craft,Bow Making,,0,
Custom.Crafter,Craft,Brew,,0,
Custom.Crafter,Craft,Clayworking,,0,
Custom.Crafter,Craft,Clothworking,,0,
Custom.Crafter,Craft,Club Making,,0,
Custom.Crafter,Craft,Cooking,,0,
Custom.Crafter,Craft,Dyeing,,0,
